Commit,Date,Test,Checks,Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev),Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Test Path
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-group_size_32,5/5,0.0074328624,0.006281795,0.005465494,0.01048761,0.0021301854761875314,,,,,,374.92,417.7,250.2,480.1,96.56421179712493,iron/operators/dequant/test.py::test_dequant
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-group_size_32,5/5,0.007394214,0.006481061,0.003097104,0.01074314,0.003210610056082878,,,,,,434.08,404.9,244.2,847.2,245.53213028033625,iron/operators/dequant/test.py::test_dequant
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_False,5/5,0.013709961,0.01405445,0.007210785,0.01914887,0.004607404198386006,,,,,,334.98,291.4,213.9,568.0,140.53902305053924,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_False,5/5,0.0088973432,0.008348569,0.005353842,0.01358779,0.00320644980925629,,,,,,510.16,490.6,301.4,765.1,180.03714338991276,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_False,5/5,0.012451153,0.008522449,0.007782648,0.02406298,0.006981147125071281,,,,,,397.53999999999996,480.6,170.2,526.3,158.4414970896198,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_False,5/5,0.0111076456,0.008309547,0.007319226,0.0182432,0.004872483858549796,,,,,,422.06,492.9,224.5,559.6,154.2361598329004,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_True,5/5,0.0120904936,0.009735339,0.002509044,0.02782669,0.009413190365940991,,,,,,753.26,525.9,184.0,2040.6,734.6685361440218,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_True,5/5,0.0130543368,0.01561518,0.002745623,0.01985843,0.007206966419041697,,,,,,664.46,327.9,257.8,1864.8,684.4696728124628,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_True,5/5,0.0131948618,0.01089561,0.008529808,0.02418997,0.006506818609674563,,,,,,449.84000000000003,469.9,211.7,600.2,163.4615337013574,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_True,5/5,0.0125819842,0.01359536,0.009094801,0.01572955,0.0028404444859455005,,,,,,425.42,376.6,325.5,563.0,103.02721485122268,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-tile_size_1024,10/10,0.019189593,0.020487369999999998,0.01014415,0.02688134,0.005495163586745166,,,,,,351.29,300.1,228.6,605.7,125.48568267159229,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-tile_size_1024,5/5,0.016314386,0.01368362,0.01123902,0.02381165,0.0055783283181639635,,,,,,410.98,449.0,258.0,546.7,127.14227070490759,iron/operators/elementwise_add/test.py::test_elementwise_add
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-tile_size_1024,5/5,0.016432032,0.01623885,0.010375,0.02258392,0.00542442541695155,,,,,,410.5,378.4,272.1,592.2,140.80145595838135,iron/operators/elementwise_mul/test.py::test_elementwise_mul
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-tile_size_1024,5/5,0.016219818,0.01331461,0.01274276,0.02764604,0.006417353899674694,,,,,,413.02,461.4,222.2,482.2,108.64208208608669,iron/operators/elementwise_add/test.py::test_elementwise_add
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-tile_size_1024,5/5,0.021189408,0.02492465,0.01147645,0.0271516,0.006587391398453564,,,,,,321.54,246.5,226.3,535.4,129.74857610008672,iron/operators/elementwise_mul/test.py::test_elementwise_mul
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-tile_size_1024,5/5,0.023223644,0.02329249,0.01832608,0.02638518,0.0030545786115649402,,,,,,268.72,263.8,232.9,335.3,39.66903074187722,iron/operators/elementwise_add/test.py::test_elementwise_add
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-tile_size_1024,5/5,0.015090553999999999,0.01249403,0.01139774,0.02156122,0.004534052704157727,,,,,,434.62,491.8,285.0,539.1,115.05697284389156,iron/operators/elementwise_mul/test.py::test_elementwise_mul
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-tile_size_1024-scalar_factor_10.0,5/5,0.017508620199999998,0.02000795,0.009016161,0.02519799,0.0071580016878574565,,,,,,413.88,307.1,243.8,681.4,195.9678468524875,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-tile_size_1024-scalar_factor_10.0,5/5,0.018904564,0.0180536,0.01102464,0.02708445,0.007645875368493133,,,,,,374.09999999999997,340.3,226.8,557.3,154.71287923117453,iron/operators/axpy/test.py::test_axpy
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-tile_size_1024-scalar_factor_10.0,5/5,0.019857246,0.01872674,0.01233668,0.03068379,0.007897270409893535,,,,,,351.1,328.1,200.2,498.0,134.56879281616523,iron/operators/axpy/test.py::test_axpy
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-tile_size_1024-scalar_factor_10.0,5/5,0.02231326,0.02532188,0.01338375,0.02645699,0.005531435083714714,,,,,,294.18,242.6,232.2,459.1,96.18218130194387,iron/operators/axpy/test.py::test_axpy
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-tile_size_1024-scalar_factor_3.0,5/5,0.0159296082,0.01223627,0.009582691,0.02307164,0.0063932701849179815,,,,,,437.34000000000003,502.1,266.3,641.2,163.50548308848852,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-tile_size_1024-scalar_factor_3.0,5/5,0.019679076,0.02000671,0.01300656,0.02641365,0.005308388857490566,,,,,,332.44,307.1,232.6,472.4,95.67367976617184,iron/operators/axpy/test.py::test_axpy
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-tile_size_1024-scalar_factor_3.0,5/5,0.021955184,0.02471062,0.01078536,0.02614457,0.00643539128296252,,,,,,313.38,248.6,235.0,569.7,144.23816069265445,iron/operators/axpy/test.py::test_axpy
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-tile_size_1024-scalar_factor_3.0,5/5,0.0193736958,0.02050235,0.009326769,0.0278938,0.007181972958194928,,,,,,366.66,299.7,220.3,658.7,175.4152587433602,iron/operators/axpy/test.py::test_axpy
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,30/30,0.010824948266666667,0.008846093999999999,0.002179215,0.02000733,0.004991211130297777,,,,,,496.06333333333333,463.25,204.7,1879.6,346.8249379365801,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0148002708,0.01677733,0.009132603,0.0210846,0.005193543131711404,,,,,,309.2,244.1,194.3,448.5,117.20938528974546,iron/operators/gelu/test.py::test_gelu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.013023031000000001,0.0138207,0.006732158,0.01973586,0.005178742129025832,,,,,,364.21999999999997,296.4,207.5,608.4,163.02811720681802,iron/operators/layer_norm/test.py::test_layer_norm
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0121601232,0.01369199,0.007264086,0.01842489,0.00475699917062755,,,,,,385.26,299.2,222.3,563.9,158.37488121542506,iron/operators/relu/test.py::test_relu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0084124088,0.008522095,0.002146394,0.01482989,0.004491636099042052,,,,,,731.14,480.6,276.2,1908.3,664.7226210984549,iron/operators/sigmoid/test.py::test_sigmoid
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.014194991,0.01396894,0.007858335,0.02221909,0.005419946270582856,,,,,,325.52000000000004,293.2,184.3,521.2,128.43993537837056,iron/operators/silu/test.py::test_silu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0128171516,0.01510157,0.003718528,0.01809707,0.0056436045946223765,,,,,,443.9,271.2,226.3,1101.5,371.0576302948101,iron/operators/tanh/test.py::test_tanh
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0066284752,0.008423061,0.001694709,0.01184294,0.004509059342574314,,,,,,1130.72,486.3,345.9,2416.9,977.8887779292695,iron/operators/gelu/test.py::test_gelu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0131085962,0.01391196,0.007798073,0.02007607,0.004959014124144053,,,,,,352.03999999999996,294.4,204.0,525.3,135.1157022703135,iron/operators/layer_norm/test.py::test_layer_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.011320683599999999,0.008440627,0.005974251,0.01799103,0.005497183192931294,,,,,,435.52,485.3,227.7,685.6,195.03109239298232,iron/operators/relu/test.py::test_relu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0100703666,0.008988034,0.007614076,0.01336745,0.002614759799984656,,,,,,428.28,455.7,306.4,538.0,104.3008005721912,iron/operators/sigmoid/test.py::test_sigmoid
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0102003806,0.00928272,0.006802156,0.01590402,0.0035383283061059785,,,,,,436.62,441.2,257.5,602.2,130.9518117476807,iron/operators/silu/test.py::test_silu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0098294712,0.008605313,0.00488721,0.018214,0.0049714191336761885,,,,,,495.9,476.0,224.9,838.1,219.52363198526032,iron/operators/tanh/test.py::test_tanh
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0144053914,0.01577089,0.006735247,0.01930628,0.004840525135254934,,,,,,326.4,259.7,212.2,608.1,161.71337297824198,iron/operators/gelu/test.py::test_gelu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.013071646999999999,0.01385863,0.006442825,0.01976929,0.0049854420527943154,,,,,,361.3,295.6,207.2,635.7,167.01589744691972,iron/operators/layer_norm/test.py::test_layer_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0143545504,0.01392994,0.008612732,0.01828727,0.0038561218272288554,,,,,,306.5,294.0,224.0,475.6,101.05018555153673,iron/operators/relu/test.py::test_relu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0121536118,0.009212444,0.007841005,0.02185209,0.005909271949677152,,,,,,391.08,444.6,187.4,522.4,143.5422133032649,iron/operators/sigmoid/test.py::test_sigmoid
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.014001821,0.01497164,0.007792865,0.01825377,0.0038879394737514877,,,,,,318.4,273.6,224.4,525.6,119.41383923147268,iron/operators/silu/test.py::test_silu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,0.0091809764,0.007157886,0.005275495,0.0189273,0.00552384499486203,,,,,,539.22,572.2,216.4,776.4,203.4245117973741,iron/operators/tanh/test.py::test_tanh
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-group_size_32,5/5,0.0076700772,0.008629251,0.004884396,0.009747146,0.0020960558562582964,,,,,,367.02,304.1,269.2,537.2,115.12709064334078,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-group_size_32,5/5,0.008407278800000001,0.01062847,0.004777572,0.01087065,0.003156246205825078,,,,,,359.16,246.9,241.4,549.2,156.81537871012523,iron/operators/dequant/test.py::test_dequant
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-group_size_32,5/5,0.0076304454,0.007231997,0.004908113,0.01126867,0.0025577556576585453,,,,,,375.64,362.8,232.9,534.6,121.7353399798103,iron/operators/dequant/test.py::test_dequant
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-group_size_32,5/5,0.0077973758,0.008979843,0.004241267,0.01137142,0.003030787449896099,,,,,,388.4,292.2,230.8,618.7,170.18191737079474,iron/operators/dequant/test.py::test_dequant
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_False,5/5,0.0130112328,0.01441827,0.008799594,0.01678076,0.003319045828598815,,,,,,333.66,284.1,244.1,465.5,93.40068522232585,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_False,5/5,0.0116473672,0.00981327,0.006853819,0.01770906,0.004546845221072265,,,,,,396.66,417.4,231.3,597.6,148.5633804138826,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_False,5/5,0.0110884608,0.01407139,0.002134649,0.01699775,0.006145638422630369,,,,,,655.66,291.1,241.0,1918.8,716.7534569152771,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_False,5/5,0.0097338352,0.01014464,0.002128091,0.01701046,0.0053727510554977985,,,,,,687.04,403.8,240.8,1924.7,698.0768890315737,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_True,5/5,0.0087971426,0.00892798,0.006393798,0.01177585,0.002001694829250153,,,,,,606.26,573.5,434.8,800.8,136.19509168835708,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_True,5/5,0.01486997,0.01065129,0.00821603,0.02447606,0.007329449412728763,,,,,,413.46,480.7,209.2,623.2,179.02733869440166,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_True,5/5,0.0152998572,0.01591322,0.008240016,0.02251955,0.005762615651971698,,,,,,381.44,321.7,227.4,621.4,160.96078093746937,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_True,5/5,0.012120503,0.009864061,0.008163786,0.02203506,0.005623278196661089,,,,,,475.72,519.1,232.4,627.2,147.1445106009735,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,25/25,0.010649512,0.009266507,0.002021607,0.02055358,0.004476110408139657,,,,,,486.0,442.0,199.3,2026.1,349.6487427881492,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.0111736938,0.00889495,0.006499276,0.01744077,0.005140443901730492,,,,,,432.02,460.5,234.9,630.2,180.78934426563973,iron/operators/gelu/test.py::test_gelu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.0107705106,0.008956941,0.00739521,0.01502116,0.0033723296833117907,,,,,,410.02,457.3,272.7,553.9,119.92029436254732,iron/operators/layer_norm/test.py::test_layer_norm
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.011755256,0.008478786,0.007603179,0.01785356,0.005250049284525385,,,,,,404.20000000000005,483.1,229.4,538.7,156.5826139774145,iron/operators/relu/test.py::test_relu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.013566617999999999,0.01360775,0.01035931,0.01628091,0.0022249876137003547,,,,,,309.03999999999996,301.0,251.6,395.4,54.7705486552764,iron/operators/sigmoid/test.py::test_sigmoid
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.0100620296,0.009272213,0.007031096,0.01475494,0.0031556448692107767,,,,,,437.90000000000003,441.8,277.6,582.6,125.39920254929854,iron/operators/tanh/test.py::test_tanh
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.009970329,0.00898902,0.006761877,0.0136582,0.0033083770890282443,,,,,,448.4,455.7,299.9,605.7,143.04967668610792,iron/operators/gelu/test.py::test_gelu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.008360943400000001,0.007556512,0.00664537,0.01118792,0.0019447964701384051,,,,,,509.84,542.0,366.1,616.4,108.04176507258661,iron/operators/layer_norm/test.py::test_layer_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.0098382204,0.008693511,0.00701251,0.01745422,0.004349954474353186,,,,,,465.21999999999997,471.2,234.7,584.1,141.57502251456646,iron/operators/relu/test.py::test_relu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.0119217082,0.01377089,0.006231496,0.01718712,0.005208697034897614,,,,,,415.76,297.4,238.3,657.3,208.5593752388034,iron/operators/sigmoid/test.py::test_sigmoid
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.006429161,0.00670619,0.004025462,0.008467358,0.0016061022417903537,,,,,,676.42,610.8,483.7,1017.5,202.5752625569075,iron/operators/tanh/test.py::test_tanh
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.01487171,0.01405589,0.01078877,0.01991375,0.0033229224916329304,,,,,,286.42,291.4,205.7,379.7,63.01854488957992,iron/operators/gelu/test.py::test_gelu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.012093293,0.01313469,0.006916185,0.0168534,0.0037701630300154133,,,,,,371.6,311.8,243.0,592.2,136.81416227861794,iron/operators/layer_norm/test.py::test_layer_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.010967551,0.009757515,0.00640046,0.01527133,0.0039022598989886617,,,,,,416.0,419.8,268.2,640.0,153.9783101608795,iron/operators/relu/test.py::test_relu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,0.011820548,0.01313679,0.007237337,0.01543278,0.003395543245874583,,,,,,374.84,311.8,265.4,566.0,125.27788312387787,iron/operators/sigmoid/test.py::test_sigmoid
